clip_id,context,scenario_dir,v3_row,intent,action,split_design,filepath,view,width,height,fps,n_frames,duration_s,bytes,sha256,source,old_clip_id,old_filepath,old_scenario_id,recorded_at,person_id,take_index,emotion_v3,gesture_v3,motion_v3,missing_v3,gt_emotion,context_masked,emotion_masked,gesture_masked,motion_masked,derived_from_row,derived_from_clip_id,dup_of,usable,exclude_kind,exclude_reason,scoreable,caveat,scenario_desc
S60_F08_c014,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c014.mp4,phone_1080p,1280,720,29.918,136,4.546,6953017,bedb563c01da499a03ed07231e0de49c4ea6fe4c85c81c3ece3dcb95acefd4ad,raw_take_20260727,20260727_151429,kitchen/S60_F08/20260727_151429.mp4,,2026-07-27T15:14:29,P04,4,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c015,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c015.mp4,phone_1080p,1280,720,29.811,109,3.656,5603478,c31874545cb84ccdfc4f8b5543165cdff1596c9f056abb3f05951b4c9e8efa0c,raw_take_20260727,20260727_151437,kitchen/S60_F08/20260727_151437.mp4,,2026-07-27T15:14:37,P04,5,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c016,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c016.mp4,phone_1080p,1280,720,29.8,134,4.497,6902508,dc2cbab6fab801fe59bee33d02353bc5badb11d79ae2750c65b769fb2737b2c4,raw_take_20260727,20260727_151459,kitchen/S60_F08/20260727_151459.mp4,,2026-07-27T15:14:59,P04,6,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c017,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c017.mp4,phone_1080p,1280,720,29.756,126,4.234,6524451,d2b53b894aca1b71e485a7e31ecc50969daceee78141c922e0dab4b90dee8ca2,raw_take_20260727,20260727_151507,kitchen/S60_F08/20260727_151507.mp4,,2026-07-27T15:15:07,P04,7,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c018,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c018.mp4,phone_1080p,1280,720,29.754,126,4.235,6526782,f3c3b281a7ffae206967500450bf001d2efaf57c4c581cc892aa53abcfd6751f,raw_take_20260727,20260727_151517,kitchen/S60_F08/20260727_151517.mp4,,2026-07-27T15:15:17,P04,8,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c019,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c019.mp4,phone_1080p,1280,720,29.905,116,3.879,5918804,930fc81412fad87350329f344f72ea4549f605bf89ffd0479c6587f37cc1d251,raw_take_20260727,20260727_151525,kitchen/S60_F08/20260727_151525.mp4,,2026-07-27T15:15:25,P04,9,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c020,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c020.mp4,phone_1080p,1280,720,30.008,170,5.665,1483357,3b825446c13d72653892b0f0c62a5b8e8628fc4b8dd1df019bbb65c6250f927f,raw_take_20260728,20260728_162422,kitchen/S60_F08/20260728_162422.mp4,,2026-07-28T16:24:22,P02,10,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c021,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c021.mp4,phone_1080p,1280,720,30.007,168,5.599,1199830,4333132a06fa9e4d246e147080408333e15328c42368597f3f914ec7041c706f,raw_take_20260728,20260728_162430,kitchen/S60_F08/20260728_162430.mp4,,2026-07-28T16:24:30,P02,11,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c022,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c022.mp4,phone_1080p,1280,720,30.007,168,5.599,1484872,03821e0d81d7a601ce9429d80a6d9ba6fbf6f0160527d1f0ba3b7ba7243a52b0,raw_take_20260728,20260728_162440,kitchen/S60_F08/20260728_162440.mp4,,2026-07-28T16:24:40,P02,12,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c023,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c023.mp4,phone_1080p,1280,720,30.008,165,5.499,1348980,96b87d93f337119640f8aaebe78536e79c057281c8244b0e944429e9d833e2e1,raw_take_20260728,20260728_162448,kitchen/S60_F08/20260728_162448.mp4,,2026-07-28T16:24:48,P02,13,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c024,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c024.mp4,phone_1080p,1280,720,29.824,163,5.465,1209583,572911e5c116b6c2c20742ca6bd63f5ec404fad1def46cd3b4dce7cf1fb35586,raw_take_20260728,20260728_162459,kitchen/S60_F08/20260728_162459.mp4,,2026-07-28T16:24:59,P02,14,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c025,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c025.mp4,phone_1080p,1280,720,29.83,167,5.598,1204893,864e5e0ea9f0703463e31c189bcc99e4e4424dd499c071f66aaa6dd69cfd7f17,raw_take_20260728,20260728_162506,kitchen/S60_F08/20260728_162506.mp4,,2026-07-28T16:25:06,P02,15,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c026,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c026.mp4,realsense_480p,640,480,15,86,5.733,607831,cc1b9b51cd2560ea065ffd132c2f4c1be7f34903def2bbebac2e3a67ab761f4f,raw_take,60 (1),kitchen/S60_F08/60 (1).mp4,,,P02,0,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c027,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c027.mp4,realsense_480p,640,480,15,72,4.8,515518,f960b88d743abfc1ed2795279d18657bb12cd1651c81686277c7e20c119660c7,raw_take,60 (2),kitchen/S60_F08/60 (2).mp4,,,P02,1,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c028,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c028.mp4,realsense_480p,640,480,15,87,5.8,661236,7c33ba643568b2160ca5ec25a0f106cda3bb5580e472fe0444a8cc9b69743bd1,raw_take,60 (3),kitchen/S60_F08/60 (3).mp4,,,P02,2,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c029,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c029.mp4,realsense_480p,640,480,15,89,5.933,681988,65df717e0ead29486af2468b1948f7481f9c25438d498f222f8a78651c5ae098,raw_take,60 (4),kitchen/S60_F08/60 (4).mp4,,,P02,3,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c030,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c030.mp4,realsense_480p,640,480,15,111,7.4,845423,30aa7dc307d5a6b0e8eb80fc66b415d7464eac5ba7c2a804b714db971ecdac2c,raw_take,60 (5),kitchen/S60_F08/60 (5).mp4,,,P02,4,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c031,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c031.mp4,realsense_480p,640,480,15,83,5.533,624282,04e97b09943b3f7acac3a02f4bcbbcffd5497049484adc7e28ac4ab5cbb162a7,raw_take,60 (6),kitchen/S60_F08/60 (6).mp4,,,P02,5,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c032,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c032.mp4,phone_1080p,1280,720,30.037,176,5.86,7163754,aad5f613c39d4b7bc8d4cf044b892396d78192ad796d3679ff7be426619bf9f2,raw_take_20260727,VID_20260727_222912,kitchen/S60_F08/VID_20260727_222912.mp4,,2026-07-27T22:29:12,P01,16,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c033,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c033.mp4,phone_1080p,1280,720,30.037,173,5.76,7037982,25c3072ab2a94aa1856419bd84456bfbea3840fed16b4ace5a3687d45857fbb7,raw_take_20260727,VID_20260727_222927,kitchen/S60_F08/VID_20260727_222927.mp4,,2026-07-27T22:29:27,P01,17,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c034,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c034.mp4,phone_1080p,1280,720,30.037,180,5.993,7298784,9fdb67827f6aa57511af8b1511af584f01b33cdf869a2f8ea0e4bfe9c7894e9d,raw_take_20260727,VID_20260727_222941,kitchen/S60_F08/VID_20260727_222941.mp4,,2026-07-27T22:29:41,P01,18,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c035,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c035.mp4,phone_1080p,1280,720,30.037,171,5.693,6984596,47b4208bab16817415fc70451329a0f99281236387268dc3befe06cccd7b9eb8,raw_take_20260727,VID_20260727_222955,kitchen/S60_F08/VID_20260727_222955.mp4,,2026-07-27T22:29:55,P01,19,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c036,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c036.mp4,phone_1080p,1280,720,30.037,185,6.159,7539971,da08a4f60b48d099d3727f608afa5c3e16e55b87faba1e63fa3ae221124e7363,raw_take_20260727,VID_20260727_223231,kitchen/S60_F08/VID_20260727_223231.mp4,,2026-07-27T22:32:31,P01,20,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c037,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c037.mp4,phone_1080p,1280,720,30.037,209,6.958,8409069,c5e0dce5ac4d1b8194c0d9e63cd1901806a4cc027dcd4dbb8a6f68e1bbe77be2,raw_take_20260727,VID_20260727_223240,kitchen/S60_F08/VID_20260727_223240.mp4,,2026-07-27T22:32:40,P01,21,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c038,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c038.mp4,phone_1080p,1280,720,30.037,171,5.693,6977953,22501afcec2ec7fc05026cab0632895c79489fa0bc318574ac8c503048cd6518,raw_take_20260727,VID_20260727_223316,kitchen/S60_F08/VID_20260727_223316.mp4,,2026-07-27T22:33:16,P01,22,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c039,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c039.mp4,phone_1080p,1280,720,30.037,175,5.826,7113509,9a1ffb19d747775746403e1fc4bcbc7b8417e687637da675cbe7a94468f1e7e1,raw_take_20260727,VID_20260727_223324,kitchen/S60_F08/VID_20260727_223324.mp4,,2026-07-27T22:33:24,P01,23,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c040,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c040.mp4,phone_1080p,1280,720,30.036,182,6.059,7395829,d536b8e02cb3b7f689107dede148fc1591ba1023963efa7aa6fd96b2a9fd7232,raw_take_20260727,VID_20260727_223403,kitchen/S60_F08/VID_20260727_223403.mp4,,2026-07-27T22:34:03,P01,24,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S60_F08_c041,kitchen,S60_F08,60,F08,A07,test,kitchen/S60_F08/S60_F08_c041.mp4,phone_1080p,1280,720,30.036,181,6.026,7347871,3df46909257f4b3ceb278fcb3f977439741b9f511a5ba13fbe5324bfd40a97c1,raw_take_20260727,VID_20260727_223412,kitchen/S60_F08/VID_20260727_223412.mp4,,2026-07-27T22:34:12,P01,25,disgust,thumbs down,sit,,Disgust,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Person pushes plate away at the table, disgusted, thumbs down, seated."
S61_F01_c001,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c001.MOV,phone_4k,3840,2160,29.991,171,5.702,32011382,bc130ec262aee85561cdc49d3c01f4bcffd7fa28ae932c8ad6b66fe9af8fcfdb,raw_take_20260727,2026_07_27_13_47_37_IMG_6597,kitchen/S61_F01/2026_07_27_13_47_37_IMG_6597.MOV,,2026-07-27T13:47:37,P07,0,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c002,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c002.MOV,phone_4k,3840,2160,30,165,5.5,31485096,964aff82861b8dff245ae8404f7d6f013b5eb2fa8000428ae065026a724642ac,raw_take_20260727,2026_07_27_13_47_49_IMG_6598,kitchen/S61_F01/2026_07_27_13_47_49_IMG_6598.MOV,,2026-07-27T13:47:49,P07,1,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c003,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c003.MOV,phone_4k,3840,2160,29.993,204,6.802,38508037,199bf918583afe6af629ad8a71a3471c1511de8c2bee948534428362d1ab21a4,raw_take_20260727,2026_07_27_13_48_05_IMG_6599,kitchen/S61_F01/2026_07_27_13_48_05_IMG_6599.MOV,,2026-07-27T13:48:05,P07,2,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c004,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c004.MOV,phone_4k,3840,2160,29.992,185,6.168,35241861,9ee22bdeed0350477cdd31c4901b2c2579775cbef4cd8c28ebf1e3b175581e24,raw_take_20260727,2026_07_27_13_48_34_IMG_6601,kitchen/S61_F01/2026_07_27_13_48_34_IMG_6601.MOV,,2026-07-27T13:48:34,P07,3,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c005,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c005.MOV,phone_4k,3840,2160,30,169,5.633,31907249,3421be746b3f94972ed0df9e7ac4ac82ee1f26a7af3dbb3cd672c2db8408b13a,raw_take_20260727,2026_07_27_13_49_53_IMG_6602,kitchen/S61_F01/2026_07_27_13_49_53_IMG_6602.MOV,,2026-07-27T13:49:53,P07,4,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c006,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c006.MOV,phone_4k,3840,2160,29.991,173,5.768,32873257,6f53e02c3a59a6846b5287ea4848dec36f4813f865188ca1d9c7efe48a33f9ef,raw_take_20260727,2026_07_27_13_50_19_IMG_6603,kitchen/S61_F01/2026_07_27_13_50_19_IMG_6603.MOV,,2026-07-27T13:50:19,P07,5,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c007,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c007.MOV,phone_4k,3840,2160,29.991,165,5.502,31088861,1b9b369d3b2a3256eca8e9dc5137d92b015171f43d4b91e56c203ea9ef9b1742,raw_take_20260727,2026_07_27_14_14_22_IMG_6606,kitchen/S61_F01/2026_07_27_14_14_22_IMG_6606.MOV,,2026-07-27T14:14:22,P07,6,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c008,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c008.MOV,phone_4k,3840,2160,29.991,163,5.435,30542286,6227811d2200a8132090c94251a7b993a0ba8971c551f80aa9c3e8e6d3a65760,raw_take_20260727,2026_07_27_14_14_32_IMG_6607,kitchen/S61_F01/2026_07_27_14_14_32_IMG_6607.MOV,,2026-07-27T14:14:32,P07,7,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c009,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c009.MOV,phone_4k,3840,2160,30,178,5.933,33835521,32f172a9f042967b68a0f87506a3b8e5c2e1f19ecc7b7693b1d34911b65e3146,raw_take_20260727,2026_07_27_14_14_46_IMG_6608,kitchen/S61_F01/2026_07_27_14_14_46_IMG_6608.MOV,,2026-07-27T14:14:46,P07,8,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c010,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c010.MOV,phone_4k,3840,2160,30,167,5.567,31472325,bf450866cc352e5830161574ca284eac48b87002e15098257e986eebf25ea49d,raw_take_20260727,2026_07_27_14_14_56_IMG_6609,kitchen/S61_F01/2026_07_27_14_14_56_IMG_6609.MOV,,2026-07-27T14:14:56,P07,9,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c011,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c011.mp4,phone_1080p,1280,720,29.853,139,4.656,7124256,cc7fb6af84450edc3f7899c3dd5eb350224282a4ee23300db71b8f9fb9095e94,raw_take_20260727,20260727_162127,kitchen/S61_F01/20260727_162127.mp4,,2026-07-27T16:21:27,P04,0,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c012,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c012.mp4,phone_1080p,1280,720,29.858,143,4.789,7324045,2dd4fecf7d40d88abe25d735a959cc159e9d3a7fc193166dc22fb07d138a9450,raw_take_20260727,20260727_162153,kitchen/S61_F01/20260727_162153.mp4,,2026-07-27T16:21:53,P04,1,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c013,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c013.mp4,phone_1080p,1280,720,29.871,167,5.591,8546596,9dfe43adfff513f8a71bae6a275e1d3f77c977846da24ca919f7a7f746b760a3,raw_take_20260727,20260727_162202,kitchen/S61_F01/20260727_162202.mp4,,2026-07-27T16:22:02,P04,2,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c014,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c014.mp4,phone_1080p,1280,720,29.848,125,4.188,6466491,911c47007bbb5e9b0c294f7f2e7ddffb9e3ee8d5015edc6c42065a4643573d7d,raw_take_20260727,20260727_162213,kitchen/S61_F01/20260727_162213.mp4,,2026-07-27T16:22:13,P04,3,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c015,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c015.mp4,phone_1080p,1280,720,29.918,158,5.281,8132814,e5c50e4702ea8c4f3f876c7a649b01fb59007da34174f91e3d98d09de42b276c,raw_take_20260727,20260727_162223,kitchen/S61_F01/20260727_162223.mp4,,2026-07-27T16:22:23,P04,4,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c016,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c016.mp4,phone_1080p,1280,720,29.884,180,6.023,9168624,fa4bd9909e33877ffcb6583354b54e261b0dc810c4386c1527259e84f2af3c3a,raw_take_20260727,20260727_162234,kitchen/S61_F01/20260727_162234.mp4,,2026-07-27T16:22:34,P04,5,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c017,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c017.mp4,phone_1080p,1280,720,29.833,143,4.793,7269450,56910c99e55eb439f59097a04f6112b607c0e8268d877a07b1efad6fbe0e7087,raw_take_20260727,20260727_162250,kitchen/S61_F01/20260727_162250.mp4,,2026-07-27T16:22:50,P04,6,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c018,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c018.mp4,phone_1080p,1280,720,29.918,159,5.315,8196979,00195f782986d18efdfc35516a63c188587594d996d61e80dbd1581941adba8c,raw_take_20260727,20260727_162300,kitchen/S61_F01/20260727_162300.mp4,,2026-07-27T16:23:00,P04,7,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c019,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c019.mp4,phone_1080p,1280,720,29.845,142,4.758,7239091,d053fbafec3cfdd891a34ab82ced341ceb476b6678b88080889eebd1ee383e99,raw_take_20260727,20260727_162312,kitchen/S61_F01/20260727_162312.mp4,,2026-07-27T16:23:12,P04,8,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c020,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c020.mp4,phone_1080p,1280,720,29.911,140,4.681,7199251,06ad8578f33714cf4c983b0b0baded5008bac406c488462a295d21a428049972,raw_take_20260727,20260727_162322,kitchen/S61_F01/20260727_162322.mp4,,2026-07-27T16:23:22,P04,9,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c021,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c021.mp4,phone_1080p,1280,720,30.004,178,5.933,4835195,79e17e0efe36d7f0aa0a5bc31a030253f5560148d86db4c70b0f91467b06b884,raw_take_20260728,20260728_162719,kitchen/S61_F01/20260728_162719.mp4,,2026-07-28T16:27:19,P02,10,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c022,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c022.mp4,phone_1080p,1280,720,29.83,171,5.733,4807828,ee4532fb46482e26ffdce8f161a85c457ca70d6acaac9a73333f81ec007420ac,raw_take_20260728,20260728_162730,kitchen/S61_F01/20260728_162730.mp4,,2026-07-28T16:27:30,P02,11,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c023,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c023.mp4,phone_1080p,1280,720,30.004,176,5.866,5280519,5a41c77045c2a7d989a2fec4b0ee4411a812f43e4940f898796d23196f88d519,raw_take_20260728,20260728_162750,kitchen/S61_F01/20260728_162750.mp4,,2026-07-28T16:27:50,P02,12,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
S61_F01_c024,kitchen,S61_F01,61,F01,A10,test,kitchen/S61_F01/S61_F01_c024.mp4,phone_1080p,1280,720,30.004,169,5.633,4932124,b9eb92e96e2f838486c000224b2021fa111bc5fbf2e725d6f7bb892cc45f4c0b,raw_take_20260728,20260728_162800,kitchen/S61_F01/20260728_162800.mp4,,2026-07-28T16:28:00,P02,13,sad,wave,walk,,Sad,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,Person waves while walking toward the exit with sad face after a failed cooking session.
